query	target	product	sequence	location	Eval	score	identity	similarity	query_coverage	target_coverage	BBH
HPP12_RS01125	HP0217	beta-1,4-N-acetylgalactosamyltransferase	NC_000915	225849..226991	8.2e-60	183.341	94.8	94.8	97.0	25.5	0.0
HPP12_RS01130	HP0217	beta-1,4-N-acetylgalactosamyltransferase	NC_000915	225849..226991	0	549.666	92.9	96.4	99.3	73.9	1.0
HPP12_RS01135	HP0218	phospholipid-binding protein	NC_000915	complement(227007..227558)	5.8e-134	368.622	95.1	97.3	100.0	100.0	1.0
HPP12_RS01140	HP0219	DNA-binding protein	NC_000915	227686..228165	2.2e-109	304.294	96.7	98.0	100.0	96.2	1.0
HPP12_RS01145	-	-	-	-	-	0	0	0	0	0	0
HPP12_RS01150	HP0220	cysteine desulfurase	NC_000915	228339..229502	0	798.505	99.7	100.0	100.0	100.0	1.0
HPP12_RS01155	HP0221	nitrogen fixation protein NifU	NC_000915	229524..230504	0	664.455	99.4	100.0	100.0	100.0	1.0
HPP12_RS01165	HP0223	DNA repair protein RadA	NC_000915	230973..232343	0	899.427	98.7	99.6	100.0	98.2	1.0
HPP12_RS01170	HP0224	bifunctional methionine sulfoxide reductase subunits A/B	NC_000915	232467..233546	0	724.546	98.6	99.4	100.0	100.0	1.0
HPP12_RS01175	HP0226	membrane protein	NC_000915	complement(233929..234762)	0	529.635	98.6	99.3	100.0	100.0	1.0
HPP12_RS01180	HP1342	membrane protein	NC_000915	1400936..1403011	0	1056.59	82.5	87.5	99.7	100.0	0.0
HPP12_RS01185	HP0228	sulfate permease	NC_000915	237297..238469	0	739.569	98.4	99.2	100.0	98.7	1.0
HPP12_RS01195	HP0229	membrane protein	NC_000915	complement(238708..240159)	0	846.269	91.2	93.8	100.0	100.0	1.0
HPP12_RS01200	HP0230	3-deoxy-manno-octulosonate cytidylyltransferase	NC_000915	complement(240354..241085)	1.6e-177	483.411	97.5	99.2	100.0	100.0	1.0
HPP12_RS01205	HP0231	protein-disulfide isomerase	NC_000915	241193..241990	0	535.798	98.5	100.0	100.0	100.0	1.0
HPP12_RS01210	HP0232	hypothetical protein	NC_000915	242006..242653	4.7e-153	419.468	97.2	98.2	100.0	100.0	1.0
HPP12_RS01215	HP0233	glutathionylspermidine synthase	NC_000915	242677..243849	0	795.038	98.5	99.2	100.0	100.0	1.0
HPP12_RS01220	HP0234	membrane protein	NC_000915	243849..244379	8.3e-122	337.035	94.3	96.6	100.0	100.0	1.0
HPP12_RS01225	HP0235	beta-lactamase HcpE	NC_000915	complement(245098..246165)	0	699.508	97.7	98.3	100.0	100.0	1.0
HPP12_RS01230	HP0236	hypothetical protein	NC_000915	complement(246258..246629)	6.2e-89	249.595	97.6	99.2	100.0	100.0	1.0
HPP12_RS01235	HP0237	porphobilinogen deaminase	NC_000915	complement(246629..247549)	0	607.06	98.7	99.7	100.0	100.0	1.0
HPP12_RS01240	HP0238	proline--tRNA ligase	NC_000915	complement(247560..249293)	0	1156.35	97.9	98.8	100.0	100.0	1.0
HPP12_RS01245	HP0239	glutamyl-tRNA reductase	NC_000915	complement(249297..250646)	0	897.886	97.3	98.4	100.0	100.0	1.0
HPP12_RS01250	HP0240	octaprenyl-diphosphate synthase IspB	NC_000915	complement(250646..251569)	0	591.652	95.4	96.7	100.0	100.0	1.0
HPP12_RS01255	HP0241	hypothetical protein	NC_000915	complement(251579..251974)	9.1e-92	257.684	96.9	96.9	100.0	100.0	1.0
HPP12_RS01260	HP0242	hypothetical protein	NC_000915	complement(251967..252251)	1.0e-62	181.415	97.9	100.0	100.0	100.0	1.0
HPP12_RS01265	HP0243	DNA protection during starvation protein	NC_000915	complement(252272..252706)	5.4e-101	281.952	96.5	98.6	100.0	100.0	1.0
HPP12_RS01270	HP0244	signal-transducing histidine kinase	NC_000915	complement(252912..254057)	0	751.125	98.7	99.0	100.0	100.0	1.0
HPP12_RS01275	HP0245	hypothetical protein	NC_000915	complement(254054..254371)	1.7e-72	206.838	100.0	100.0	100.0	100.0	1.0
HPP12_RS01280	HP0246	flagellar basal body P-ring biosynthesis protein FlgA	NC_000915	complement(254368..255396)	0	671.389	98.0	99.4	100.0	100.0	1.0
HPP12_RS01285	HP0247	DEAD/DEAH box helicase	NC_000915	255585..257063	0	983.015	97.4	98.6	100.0	100.0	1.0
HPP12_RS01290	HP0248	membrane protein	NC_000915	257084..258172	0	720.309	99.4	99.7	100.0	100.0	1.0
HPP12_RS01295	HP0249	hypothetical protein	NC_000915	258179..258718	2.9e-106	298.13	95.5	97.8	100.0	100.0	1.0
HPP12_RS01300	HP0250	ABC transporter ATP-binding protein	NC_000915	complement(258801..260351)	0	1010.36	96.5	98.4	100.0	100.0	1.0
HPP12_RS01315	HP0252	membrane protein	NC_000915	261719..263182	0	918.302	95.7	97.1	100.0	100.0	1.0
HPP12_RS01320	HP1157	membrane protein	NC_000915	1221339..1225031	3.6e-61	211.846	50.3	68.2	40.6	15.9	0.0
HPP12_RS01325	HP0255	adenylosuccinate synthetase	NC_000915	264709..265944	0	822.387	97.1	98.1	100.0	100.0	1.0
HPP12_RS01330	HP0256	flagellar FliJ family protein	NC_000915	265941..266369	5.5e-91	256.529	93.7	98.6	100.0	100.0	1.0
HPP12_RS01335	HP0257	hypothetical protein	NC_000915	266362..267021	2.6e-115	324.324	92.4	93.3	100.0	100.0	1.0
HPP12_RS01340	HP0258	zinc metalloprotease	NC_000915	267021..268067	0	638.647	93.1	95.7	99.7	100.0	1.0
HPP12_RS01345	HP0259	exodeoxyribonuclease VII large subunit	NC_000915	268080..269342	0	826.239	96.0	97.6	100.0	100.0	1.0
HPP12_RS01350	HP0260	adenine-specific DNA methyltransferase	NC_000915	complement(269378..270532)	0	742.265	95.8	97.9	98.4	98.4	1.0
HPP12_RS01355	HP0261	hypothetical protein	NC_000915	complement(270525..270923)	1.4e-36	115.931	95.0	98.3	75.0	45.5	1.0
HPP12_RS01360	HP0262	hypothetical protein	NC_000915	271081..271683	9.5e-133	366.696	94.2	96.8	95.5	94.5	1.0
HPP12_RS01365	HP0263	adenine-specific DNA methyltransferase	NC_000915	271795..272553	0	506.138	96.4	98.4	100.0	100.0	1.0
HPP12_RS01370	HP0264	chaperone protein ClpB	NC_000915	272626..275196	0	1682.15	97.7	98.9	100.0	100.0	1.0
HPP12_RS01375	HP0265	cytochrome c biogenesis protein CcdA	NC_000915	275250..275972	2.8e-170	464.922	98.7	98.7	100.0	99.6	1.0
HPP12_RS01380	HP0266	dihydroorotase PyrC	NC_000915	275982..277118	0	721.465	94.7	96.8	100.0	100.0	1.0
HPP12_RS01385	HP0267	adenosine deaminase	NC_000915	277103..278332	0	806.594	98.0	98.8	100.0	100.0	1.0
HPP12_RS01390	HP0268	hypothetical protein	NC_000915	278393..278635	7.8e-54	157.532	97.5	98.8	100.0	100.0	1.0
HPP12_RS01395	HP0269	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase	NC_000915	278645..279958	0	863.988	98.6	99.1	100.0	97.5	1.0
HPP12_RS01400	HP0270	hypothetical protein	NC_000915	279998..280651	3.0e-159	435.261	97.7	99.1	100.0	100.0	1.0
HPP12_RS01405	HP0271	hypothetical protein	NC_000915	280644..281627	0	629.017	94.5	97.2	100.0	100.0	1.0
HPP12_RS01415	HP0273	hypothetical protein	NC_000915	282147..282686	1.5e-128	354.369	97.8	98.9	100.0	100.0	1.0
HPP12_RS01420	HP0274	hypothetical protein	NC_000915	282703..283101	1.8e-92	259.61	97.0	98.5	100.0	100.0	1.0
HPP12_RS01425	HP0275	ATP-dependent nuclease AddB	NC_000915	283138..284430	0	864.759	98.8	99.5	100.0	100.0	1.0
HPP12_RS01430	HP0276	hypothetical protein	NC_000915	284418..284975	7.7e-127	350.517	93.5	96.2	100.0	100.0	1.0
HPP12_RS01435	HP0277	ferredoxin	NC_000915	285032..285286	7.4e-57	165.622	100.0	100.0	100.0	100.0	1.0
HPP12_RS01440	HP0278	exopolyphosphatase	NC_000915	285296..286750	0	969.918	98.6	99.6	100.0	100.0	1.0
HPP12_RS01445	HP0279	lipopolysaccharide heptosyltransferase	NC_000915	286747..287769	0	645.195	93.2	95.9	100.0	100.0	1.0
HPP12_RS01450	HP0280	lipid A biosynthesis lauroyl acyltransferase	NC_000915	287766..288752	0	664.84	96.0	99.1	100.0	100.0	1.0
HPP12_RS01455	HP0281	queuine tRNA-ribosyltransferase	NC_000915	complement(288852..289967)	0	735.717	95.4	97.6	100.0	100.0	1.0
HPP12_RS01460	HP0282	hypothetical protein	NC_000915	290018..291460	0	964.526	98.5	99.2	100.0	99.6	1.0
HPP12_RS01465	HP0283	3-dehydroquinate synthase	NC_000915	291465..292496	0	676.781	96.2	99.4	100.0	100.0	1.0
HPP12_RS01470	HP0284	membrane protein	NC_000915	292487..294058	0	1060.83	98.9	99.8	100.0	100.0	1.0
HPP12_RS01475	HP0285	radical SAM methylthiotransferase	NC_000915	294055..295311	0	831.247	97.1	98.1	100.0	100.0	1.0
HPP12_RS01480	HP0286	ATP-dependent zinc metalloprotease FtsH	NC_000915	295298..296950	0	1079.7	97.6	98.0	100.0	100.0	1.0
HPP12_RS01485	HP0287	hypothetical protein	NC_000915	296953..297471	1.1e-123	341.658	97.1	99.4	100.0	100.0	1.0
HPP12_RS01490	HP0288	membrane protein	NC_000915	297484..297957	6.2e-107	298.13	97.5	98.7	100.0	100.0	1.0
HPP12_RS01495	HP0289	toxin-like outer membrane protein	NC_000915	298024..306705	0	4970.22	90.7	93.8	99.6	99.6	1.0
HPP12_RS01500	HP0290	diaminopimelate decarboxylase	NC_000915	306753..307970	0	809.29	97.8	99.0	100.0	100.0	1.0
HPP12_RS01505	HP0291	chorismate mutase	NC_000915	307975..308265	1.1e-64	186.422	99.0	99.0	100.0	100.0	1.0
HPP12_RS01510	HP0292	hypothetical protein	NC_000915	308278..309150	0	545.043	94.8	96.9	100.0	100.0	1.0
HPP12_RS01515	HP0293	aminodeoxychorismate synthase component I	NC_000915	309151..310830	0	1085.09	95.7	97.9	100.0	100.0	1.0
HPP12_RS01520	HP0294	acylamide amidohydrolase	NC_000915	311023..312042	0	702.975	99.1	99.4	100.0	100.0	1.0
HPP12_RS01525	HP0295	flagellar hook-associated protein FlgL	NC_000915	complement(312145..314631)	0	1638.62	97.5	98.6	100.0	100.0	1.0
HPP12_RS01530	HP0296	50S ribosomal protein L21	NC_000915	314873..315187	9.0e-70	199.904	98.1	99.0	100.0	100.0	1.0
HPP12_RS01535	HP0297	50S ribosomal protein L27	NC_000915	315202..315468	5.5e-62	178.718	100.0	100.0	100.0	100.0	1.0
HPP12_RS01540	HP0298	dipeptide ABC transporter substrate-binding protein DppA	NC_000915	315585..317234	0	1037.33	94.4	97.3	100.0	100.0	1.0
HPP12_RS01545	HP0299	dipeptide ABC transporter permease DppB	NC_000915	317245..318249	0	666.766	99.1	99.7	100.0	100.0	1.0
HPP12_RS01550	HP0300	dipeptide ABC transporter permease DppC	NC_000915	318249..319106	0	570.466	98.9	99.6	100.0	100.0	1.0
HPP12_RS01555	HP0301	dipeptide ABC transporter ATP-binding protein DppD	NC_000915	319118..319981	0	579.326	99.0	99.7	100.0	100.0	1.0
HPP12_RS01560	HP0302	dipeptide ABC transporter ATP-binding protein DppF	NC_000915	319978..320784	0	549.28	100.0	100.0	100.0	100.0	1.0
HPP12_RS01565	HP0303	GTPase ObgE	NC_000915	320804..321886	0	633.254	94.7	96.9	99.7	99.7	1.0
HPP12_RS01570	HP0304	hypothetical protein	NC_000915	321928..322917	0	660.603	95.8	97.6	100.0	100.0	1.0
HPP12_RS01575	HP0305	hypothetical protein	NC_000915	323161..323715	2.6e-132	364.385	97.8	98.9	100.0	100.0	1.0
HPP12_RS01580	HP0306	glutamate-1-semialdehyde aminotransferase	NC_000915	323725..325017	0	862.062	97.2	98.8	100.0	100.0	1.0
HPP12_RS01585	HP0307	F0F1 ATPase subunit	NC_000915	325014..325286	3.1e-59	171.785	97.7	100.0	100.0	96.7	1.0
HPP12_RS01590	HP0308	membrane protein	NC_000915	325302..325706	9.5e-87	244.973	96.3	97.0	100.0	100.0	1.0
HPP12_RS01595	HP0309	amidohydrolase	NC_000915	325790..326668	0	565.074	93.5	97.3	100.0	100.0	1.0
HPP12_RS01600	HP0310	polysaccharide deacetylase	NC_000915	326681..327562	0	596.275	98.3	99.7	100.0	100.0	1.0
HPP12_RS01605	HP0311	hypothetical protein	NC_000915	327608..327976	6.1e-78	221.861	91.0	93.4	100.0	100.0	1.0
HPP12_RS01610	HP0312	ATP-binding protein	NC_000915	327976..328941	0	622.854	93.4	96.2	99.7	99.7	1.0
HPP12_RS01615	HP0313	MFS transporter	NC_000915	complement(328947..330092)	0	733.406	99.0	99.5	100.0	100.0	1.0
HPP12_RS01625	HP0318	heme oxygenase	NC_000915	complement(334388..335143)	0	514.998	99.2	100.0	100.0	100.0	1.0
HPP12_RS01630	HP0319	arginine--tRNA ligase	NC_000915	complement(335204..336829)	0	1078.16	97.0	99.4	100.0	100.0	1.0
HPP12_RS01635	HP0320	preprotein translocase subunit TatA	NC_000915	complement(336832..337071)	2.4e-53	156.377	98.7	98.7	100.0	100.0	1.0
HPP12_RS01640	HP0321	guanylate kinase	NC_000915	complement(337143..337763)	4.9e-153	418.698	99.0	100.0	100.0	100.0	1.0
HPP12_RS01645	HP0322	poly E-rich protein	NC_000915	complement(337756..339273)	0	709.909	79.4	85.9	100.0	100.0	1.0
HPP12_RS01650	HP0323	nuclease NucT	NC_000915	339415..339957	1.6e-131	362.073	98.9	99.4	100.0	100.0	1.0
HPP12_RS01655	HP0324	membrane protein	NC_000915	complement(339965..340729)	1.1e-177	484.182	97.5	99.6	100.0	94.1	1.0
HPP12_RS01660	HP0325	flagellar basal body L-ring protein	NC_000915	340832..341545	6.4e-175	476.478	98.7	100.0	100.0	100.0	1.0
HPP12_RS01665	HP0326	bifunctional pseudaminic acid cytidylyltransferase/UDP-2,4-diacetamido-2,4, 6-trideoxy-beta-L-altropyranose hydrolase	NC_000915	341563..343116	3.2e-144	409.068	94.7	97.1	90.8	40.2	0.0
HPP12_RS01670	HP0326	bifunctional pseudaminic acid cytidylyltransferase/UDP-2,4-diacetamido-2,4, 6-trideoxy-beta-L-altropyranose hydrolase	NC_000915	341563..343116	0	563.918	93.8	96.2	100.0	56.1	1.0
HPP12_RS01675	HP0327	UDP-4-amino-4, 6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase	NC_000915	343113..343655	1.1e-123	342.043	95.0	96.1	100.0	100.0	1.0
HPP12_RS01680	HP0328	tetraacyldisaccharide 4'-kinase	NC_000915	complement(343588..344526)	0	591.652	93.9	97.4	100.0	100.0	1.0
HPP12_RS01685	HP0329	NAD synthetase	NC_000915	complement(344523..345305)	0	503.056	94.2	95.4	100.0	100.0	1.0
HPP12_RS01695	HP0330	ketol-acid reductoisomerase	NC_000915	345554..346546	0	637.491	95.8	98.2	100.0	100.0	1.0
HPP12_RS01700	HP0331	septum site-determining protein MinD	NC_000915	346571..347377	0	526.554	97.8	98.5	100.0	100.0	1.0
HPP12_RS01705	HP0332	cell division topological specificity factor MinE	NC_000915	347374..347607	3.7e-53	155.606	98.7	100.0	100.0	100.0	1.0
HPP12_RS01710	HP0333	DNA protecting protein A	NC_000915	347607..348419	0	528.48	96.2	98.9	100.0	98.5	1.0
HPP12_RS01715	HP0334	Holliday junction resolvase-like protein	NC_000915	348416..348820	7.9e-91	255.373	93.3	97.0	100.0	100.0	1.0
HPP12_RS01720	HP1098	beta-lactamase HcpC	NC_000915	complement(1158719..1159591)	4.7e-77	231.106	50.0	64.9	99.6	90.3	0.0
HPP12_RS01725	HP0337	hypothetical protein	NC_000915	349779..350084	1.4e-55	164.081	78.6	83.0	100.0	100.0	1.0
HPP12_RS01730	HP0338	hypothetical protein	NC_000915	350068..350634	9.5e-107	300.056	81.8	89.3	99.5	99.5	1.0
HPP12_RS01735	HP0339	lysozyme	NC_000915	350692..351042	1.8e-80	228.024	91.9	92.7	100.0	100.0	1.0
HPP12_RS01740	HP0340	hypothetical protein	NC_000915	351030..351296	5.7e-58	168.703	96.6	97.7	100.0	100.0	1.0
HPP12_RS01745	HP0341	hypothetical protein	NC_000915	351308..351403	2.2e-17	62.003	100.0	100.0	100.0	100.0	1.0
HPP12_RS01750	-	-	-	-	-	0	0	0	0	0	0
HPP12_RS01760	-	-	-	-	-	0	0	0	0	0	0
HPP12_RS01765	-	-	-	-	-	0	0	0	0	0	0
HPP12_RS01770	HP0347	pseudouridine synthase	NC_000915	complement(353995..354891)	0	565.844	92.9	96.0	100.0	99.7	1.0
HPP12_RS01775	HP0348	single-stranded-DNA-specific exonuclease RecJ	NC_000915	complement(354891..356441)	0	1028.08	97.3	98.6	100.0	100.0	1.0
HPP12_RS01780	HP0349	CTP synthetase	NC_000915	complement(356450..358066)	0	1099.73	98.9	99.6	100.0	100.0	1.0
HPP12_RS01785	HP0350	membrane protein	NC_000915	358326..358994	8.3e-116	325.865	82.9	87.8	100.0	100.0	1.0
HPP12_RS01790	HP0351	flagellar MS-ring protein FliF	NC_000915	359038..360741	0	1101.66	97.7	98.6	100.0	100.0	1.0
HPP12_RS01795	HP0352	flagellar motor switch protein FliG	NC_000915	360759..361790	0	686.797	99.7	100.0	100.0	100.0	1.0
HPP12_RS01800	HP0353	flagellar assembly protein H	NC_000915	361777..362553	6.1e-174	475.322	96.4	97.6	100.0	96.9	1.0
HPP12_RS01805	HP0354	1-deoxy-D-xylulose-5-phosphate synthase	NC_000915	362550..364406	0	1241.87	98.9	99.5	100.0	99.7	1.0
HPP12_RS01810	HP0355	elongation factor 4	NC_000915	364403..366211	0	1194.49	98.3	99.2	100.0	99.0	1.0
HPP12_RS01820	-	-	-	-	-	0	0	0	0	0	0
HPP12_RS01825	-	-	-	-	-	0	0	0	0	0	0
HPP12_RS01830	HP1092	flagellar basal-body rod protein FlgG	NC_000915	1155009..1155818	0	549.28	98.9	99.6	100.0	100.0	1.0
HPP12_RS01835	HP1091	alpha-ketoglutarate permease	NC_000915	1153676..1154956	0	828.935	97.2	98.1	100.0	100.0	1.0
HPP12_RS01840	HP1090	DNA translocase FtsK	NC_000915	1150840..1153416	0	1590.86	94.7	96.4	100.0	99.7	1.0
HPP12_RS01845	HP1089	hypothetical protein	NC_000915	1148516..1150852	0	1494.95	95.8	98.1	100.0	100.0	1.0
HPP12_RS01850	HP1088	transketolase	NC_000915	1146594..1148519	0	1272.3	95.9	98.3	100.0	100.0	1.0
HPP12_RS01855	HP1087	bifunctional riboflavin kinase/FMN adenylyltransferase	NC_000915	1145705..1146547	0	544.273	96.1	98.6	100.0	99.6	1.0
HPP12_RS01860	HP1086	hemolysin	NC_000915	1145032..1145739	7.1e-158	433.335	92.3	94.0	100.0	100.0	1.0
HPP12_RS01865	HP1085	hypothetical protein	NC_000915	1144517..1145032	3.6e-125	345.125	98.2	99.4	100.0	100.0	1.0
HPP12_RS01870	HP1084	aspartate carbamoyltransferase	NC_000915	complement(1143527..1144450)	0	606.29	95.4	96.7	100.0	100.0	1.0
HPP12_RS01875	HP1083	membrane protein	NC_000915	complement(1141833..1143272)	0	955.281	96.9	98.3	100.0	100.0	1.0
HPP12_RS01880	HP1082	multidrug ABC transporter ATP-binding protein/permease	NC_000915	complement(1140086..1141741)	0	1088.56	97.6	99.1	100.0	100.0	1.0
HPP12_RS01885	HP1081	hypothetical protein	NC_000915	complement(1139469..1140092)	6.4e-147	403.29	94.2	97.1	100.0	100.0	1.0
HPP12_RS01890	HP1080	restriction endonuclease	NC_000915	complement(1138896..1139465)	1.2e-116	325.094	93.1	97.4	100.0	100.0	1.0
HPP12_RS01900	HP1078	hypothetical protein	NC_000915	complement(1136958..1137644)	7.0e-64	194.897	51.0	61.9	99.1	98.7	1.0
HPP12_RS01905	HP1077	nickel transport protein NixA	NC_000915	complement(1135905..1136900)	0	649.432	98.8	99.4	99.7	99.7	1.0
HPP12_RS01910	HP1076	hypothetical protein	NC_000915	1135386..1135901	2.8e-115	320.087	93.6	97.1	100.0	100.0	1.0
HPP12_RS01915	HP1075	hypothetical protein	NC_000915	complement(1133935..1135251)	0	880.552	97.0	99.1	100.0	100.0	1.0
HPP12_RS01920	HP1073	copper ion binding protein CopP	NC_000915	1132746..1132946	7.8e-34	106.301	93.9	97.0	100.0	100.0	1.0
HPP12_RS01925	HP1072	copper-transporting ATPase	NC_000915	1130508..1132745	0	1421.37	95.6	97.6	100.0	100.0	1.0
HPP12_RS01930	HP1071	CDP-diacylglycerol--serine O-phosphatidyltransferase	NC_000915	1129798..1130511	1.6e-169	462.996	98.7	99.2	100.0	100.0	1.0
HPP12_RS01935	HP1070	hypothetical protein	NC_000915	1129554..1129808	4.6e-50	148.673	88.1	92.9	100.0	100.0	1.0
HPP12_RS01940	HP1069	cell division protein FtsH	NC_000915	1127653..1129551	0	1272.3	99.5	99.8	100.0	100.0	1.0
HPP12_RS01945	HP1068	50S ribosomal protein L11 methyltransferase	NC_000915	1126643..1127644	0	633.254	93.1	96.4	100.0	100.0	1.0
HPP12_RS01950	HP1067	chemotaxis protein CheY	NC_000915	1126268..1126642	1.3e-88	248.825	99.2	100.0	100.0	100.0	1.0
HPP12_RS01955	HP1066	membrane protein	NC_000915	complement(1125375..1125977)	1.2e-146	401.749	97.5	99.0	100.0	100.0	1.0
HPP12_RS01965	HP1065	hypothetical protein	NC_000915	1124835..1125242	1.1e-93	262.692	95.6	97.0	100.0	100.0	1.0
HPP12_RS01970	HP1064	hypothetical protein	NC_000915	1124551..1124832	6.4e-52	153.295	93.8	93.8	100.0	81.7	1.0
HPP12_RS01975	HP1063	rRNA small subunit methyltransferase G	NC_000915	1124072..1124608	8.6e-130	357.451	98.9	98.9	100.0	100.0	1.0
HPP12_RS01980	HP1062	S-adenosylmethionine--tRNA ribosyltransferase-isomerase	NC_000915	1123038..1124075	0	675.626	95.1	97.7	100.0	100.0	1.0
HPP12_RS01985	HP1061	Sec-independent protein translocase protein TatC	NC_000915	1122276..1123037	0	498.434	98.4	99.6	100.0	100.0	1.0
HPP12_RS01990	HP1060	Sec-independent protein translocase protein TatB	NC_000915	1121801..1122283	2.1e-105	294.278	93.8	96.2	100.0	100.0	1.0
HPP12_RS01995	HP1059	Holliday junction DNA helicase RuvB	NC_000915	1120723..1121733	0	668.307	97.9	99.4	100.0	100.0	1.0
HPP12_RS02000	HP1058	3-methyl-2-oxobutanoate hydroxymethyltransferase	NC_000915	1119911..1120723	0	546.199	98.9	99.6	100.0	100.0	1.0
HPP12_RS02005	HP1057	membrane protein	NC_000915	complement(1119040..1119762)	6.7e-176	479.174	98.8	99.6	100.0	100.0	1.0
HPP12_RS02010	HP1056	membrane protein	NC_000915	complement(1118208..1119062)	0	514.998	93.0	96.1	100.0	98.6	1.0
HPP12_RS02015	HP1055	membrane protein	NC_000915	complement(1117255..1118199)	0	560.451	94.3	97.5	100.0	100.0	1.0
HPP12_RS02020	HP1054	hypothetical protein	NC_000915	complement(1115923..1117191)	0	790.801	92.2	95.7	95.9	100.0	1.0
HPP12_RS02025	HP1053	septum site-determining protein MinC	NC_000915	complement(1115333..1115986)	1.1e-131	364.385	93.3	95.4	100.0	89.9	1.0
HPP12_RS02030	HP1052	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	NC_000915	complement(1114449..1115336)	0	592.038	97.3	98.6	100.0	100.0	1.0
HPP12_RS02035	HP1051	hypothetical protein	NC_000915	complement(1113954..1114376)	2.4e-94	265.388	94.3	95.7	89.2	100.0	1.0
HPP12_RS02040	HP1050	homoserine kinase	NC_000915	complement(1113019..1113900)	0	599.742	99.0	99.3	100.0	100.0	1.0
HPP12_RS02045	HP1049	hypothetical protein	NC_000915	complement(1112778..1113047)	2.5e-51	151.369	96.0	98.7	100.0	84.3	1.0
HPP12_RS02050	HP1048	translation initiation factor IF-2	NC_000915	complement(1109947..1112781)	0	1878.22	98.0	98.5	100.0	100.0	1.0
HPP12_RS02055	HP1047	ribosome-binding factor A	NC_000915	complement(1109612..1109947)	8.2e-75	213.001	96.4	96.4	100.0	100.0	1.0
HPP12_RS02060	HP1046	ribosome maturation factor RimP	NC_000915	complement(1109179..1109619)	2.0e-99	278.1	94.5	97.3	100.0	100.0	1.0
HPP12_RS02065	HP1045	acetyl-CoA synthetase	NC_000915	1107083..1109071	0	1364.36	98.6	99.2	100.0	100.0	1.0
HPP12_RS02070	HP1044	metallophosphoesterase	NC_000915	complement(1105773..1106885)	0	731.865	97.8	98.6	100.0	100.0	1.0
HPP12_RS02075	HP1043	response regulator	NC_000915	complement(1104745..1105416)	3.0e-166	453.366	99.6	99.6	100.0	100.0	1.0
HPP12_RS02080	HP1042	3',5'-cyclic-nucleotide phosphodiesterase	NC_000915	1103156..1104202	0	712.99	98.6	99.4	100.0	99.7	1.0
HPP12_RS02085	HP1041	flagellar biosynthesis protein FlhA	NC_000915	1100927..1103128	0	1455.27	99.6	99.6	100.0	100.0	1.0
HPP12_RS02090	HP1040	30S ribosomal protein S15	NC_000915	complement(1100514..1100786)	2.3e-61	177.563	98.9	98.9	100.0	100.0	1.0
HPP12_RS02095	HP1039	lipid A core--O-antigen ligase	NC_000915	complement(1099194..1100483)	0	823.928	95.3	97.4	100.0	100.0	1.0
HPP12_RS02100	HP1038	3-dehydroquinate dehydratase	NC_000915	complement(1098562..1099065)	3.4e-124	342.428	100.0	100.0	100.0	100.0	1.0
HPP12_RS02105	HP1037	aminopeptidase	NC_000915	complement(1097475..1098548)	0	711.449	96.4	98.9	100.0	100.0	1.0
HPP12_RS02110	HP1036	7, 8-dihydro-6-hydroxymethylpterin-pyrophosphokinase	NC_000915	complement(1096987..1097478)	1.6e-117	325.094	98.8	99.4	100.0	99.4	1.0
HPP12_RS02115	HP1035	flagellar biosynthesis regulator FlhF	NC_000915	complement(1095614..1096993)	0	918.687	97.8	98.9	100.0	99.8	1.0
HPP12_RS02120	HP1034	flagellar biosynthesis regulator	NC_000915	complement(1094733..1095617)	0	590.112	99.3	99.7	100.0	100.0	1.0
HPP12_RS02125	-	-	-	-	-	0	0	0	0	0	0
HPP12_RS02130	HP1032	flagellar biosynthesis sigma factor	NC_000915	complement(1093667..1094434)	0	510.375	98.8	99.2	100.0	100.0	1.0
HPP12_RS02135	HP1031	flagellar motor switch protein FliM	NC_000915	complement(1092610..1093674)	0	709.909	99.4	99.7	100.0	100.0	1.0
HPP12_RS02140	HP1030	flagellar motor switch protein FliY	NC_000915	complement(1091743..1092606)	0	508.449	95.8	96.2	100.0	100.0	1.0
HPP12_RS02145	HP1029	hypothetical protein	NC_000915	complement(1091178..1091714)	1.0e-126	349.747	97.2	98.3	100.0	100.0	1.0
HPP12_RS02150	HP1028	hypothetical protein	NC_000915	complement(1090684..1091181)	5.7e-117	323.939	95.8	98.2	100.0	100.0	1.0
HPP12_RS02155	HP1027	ferric uptake regulation protein	NC_000915	1090212..1090664	2.1e-110	306.22	100.0	100.0	100.0	100.0	1.0
HPP12_RS02160	HP1026	recombination factor protein RarA	NC_000915	1088877..1090052	0	764.607	95.7	98.0	100.0	100.0	1.0
HPP12_RS02165	HP1025	MerR family transcriptional regulator	NC_000915	1088509..1088880	1.7e-87	246.128	98.4	98.4	100.0	100.0	1.0
HPP12_RS02170	HP1024	chaperone protein DnaJ	NC_000915	1087633..1088499	0	577.4	97.9	99.0	100.0	100.0	1.0
HPP12_RS02175	HP1023	hypothetical protein	NC_000915	complement(1086215..1087465)	0	824.698	98.1	99.0	100.0	100.0	1.0
HPP12_RS02180	HP1022	5'-3' exonuclease	NC_000915	1085284..1086120	0	526.554	98.1	98.8	100.0	92.8	1.0
HPP12_RS02185	HP1021	chemotaxis protein CheY	NC_000915	1084132..1085028	0	615.535	99.7	100.0	100.0	100.0	1.0
