query	target	product	sequence	location	Eval	score	identity	similarity	query_coverage	target_coverage	BBH
HP0239	HP0239	glutamyl-tRNA reductase	NC_000915	complement(249297..250646)	0	920.228	100.0	100.0	100.0	100.0	1.0
HP0240	HP0240	octaprenyl-diphosphate synthase IspB	NC_000915	complement(250646..251569)	0	620.157	100.0	100.0	100.0	100.0	1.0
HP0241	HP0241	hypothetical protein	NC_000915	complement(251579..251974)	5.2e-95	265.774	100.0	100.0	100.0	100.0	1.0
HP0242	HP0242	hypothetical protein	NC_000915	complement(251967..252251)	1.5e-63	183.341	100.0	100.0	100.0	100.0	1.0
HP0243	HP0243	DNA protection during starvation protein	NC_000915	complement(252272..252706)	1.2e-104	291.197	100.0	100.0	100.0	100.0	1.0
HP0244	HP0244	signal-transducing histidine kinase	NC_000915	complement(252912..254057)	0	765.377	100.0	100.0	100.0	100.0	1.0
HP0245	HP0245	hypothetical protein	NC_000915	complement(254054..254371)	1.7e-72	206.838	100.0	100.0	100.0	100.0	1.0
HP0246	HP0246	flagellar basal body P-ring biosynthesis protein FlgA	NC_000915	complement(254368..255396)	0	681.789	100.0	100.0	100.0	100.0	1.0
HP0247	HP0247	DEAD/DEAH box helicase	NC_000915	255585..257063	0	1011.13	100.0	100.0	100.0	100.0	1.0
HP0248	HP0248	membrane protein	NC_000915	257084..258172	0	724.546	100.0	100.0	100.0	100.0	1.0
HP0249	HP0249	hypothetical protein	NC_000915	258179..258718	5.1e-129	355.525	100.0	100.0	100.0	100.0	1.0
HP0250	HP0250	ABC transporter ATP-binding protein	NC_000915	complement(258801..260351)	0	1043.88	100.0	100.0	100.0	100.0	1.0
HP0251	HP0251	ABC transporter permease	NC_000915	complement(260361..261377)	0	673.315	100.0	100.0	100.0	100.0	1.0
HP0252	HP0252	membrane protein	NC_000915	261719..263182	0	988.793	100.0	100.0	100.0	100.0	1.0
HP0255	HP0255	adenylosuccinate synthetase	NC_000915	264709..265944	0	848.581	100.0	100.0	100.0	100.0	1.0
HP0256	HP0256	flagellar FliJ family protein	NC_000915	265941..266369	2.8e-96	270.011	100.0	100.0	100.0	100.0	1.0
HP0257	HP0257	hypothetical protein	NC_000915	266362..267021	3.0e-153	420.239	100.0	100.0	100.0	100.0	1.0
HP0258	HP0258	zinc metalloprotease	NC_000915	267021..268067	0	690.263	100.0	100.0	100.0	100.0	1.0
HP0259	HP0259	exodeoxyribonuclease VII large subunit	NC_000915	268080..269342	0	860.136	100.0	100.0	100.0	100.0	1.0
HP0260	HP0260	adenine-specific DNA methyltransferase	NC_000915	complement(269378..270532)	0	787.719	100.0	100.0	100.0	100.0	1.0
HP0261	HP0261	hypothetical protein	NC_000915	complement(270525..270923)	1.0e-95	267.7	100.0	100.0	100.0	100.0	1.0
HP0262	HP0262	hypothetical protein	NC_000915	271081..271683	8.5e-150	409.838	100.0	100.0	100.0	100.0	1.0
HP0263	HP0263	adenine-specific DNA methyltransferase	NC_000915	271795..272553	0	521.546	100.0	100.0	100.0	100.0	1.0
HP0264	HP0264	chaperone protein ClpB	NC_000915	272626..275196	0	1719.13	100.0	100.0	100.0	100.0	1.0
HP0265	HP0265	cytochrome c biogenesis protein CcdA	NC_000915	275250..275972	9.4e-173	471.085	100.0	100.0	100.0	100.0	1.0
HP0266	HP0266	dihydroorotase PyrC	NC_000915	275982..277118	0	760.755	100.0	100.0	100.0	100.0	1.0
HP0267	HP0267	adenosine deaminase	NC_000915	277103..278332	0	824.313	100.0	100.0	100.0	100.0	1.0
HP0268	HP0268	hypothetical protein	NC_000915	278393..278635	2.2e-55	161.77	100.0	100.0	100.0	100.0	1.0
HP0269	HP0269	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase	NC_000915	278645..279958	0	901.353	100.0	100.0	100.0	100.0	1.0
HP0270	HP0270	hypothetical protein	NC_000915	279998..280651	9.9e-164	446.432	100.0	100.0	100.0	100.0	1.0
HP0271	HP0271	hypothetical protein	NC_000915	280644..281627	0	661.759	100.0	100.0	100.0	100.0	1.0
HP0272	HP0272	membrane protein	NC_000915	281617..282150	7.7e-131	360.147	100.0	100.0	100.0	100.0	1.0
HP0273	HP0273	hypothetical protein	NC_000915	282147..282686	2.0e-131	361.688	100.0	100.0	100.0	100.0	1.0
HP0274	HP0274	hypothetical protein	NC_000915	282703..283101	6.2e-95	265.774	100.0	100.0	100.0	100.0	1.0
HP0275	HP0275	ATP-dependent nuclease AddB	NC_000915	283138..284430	0	874.004	100.0	100.0	100.0	100.0	1.0
HP0276	HP0276	hypothetical protein	NC_000915	284418..284975	5.0e-136	374.015	100.0	100.0	100.0	100.0	1.0
HP0277	HP0277	ferredoxin	NC_000915	285032..285286	7.4e-57	165.622	100.0	100.0	100.0	100.0	1.0
HP0278	HP0278	exopolyphosphatase	NC_000915	285296..286750	0	980.704	100.0	100.0	100.0	100.0	1.0
HP0279	HP0279	lipopolysaccharide heptosyltransferase	NC_000915	286747..287769	0	689.108	100.0	100.0	100.0	100.0	1.0
HP0280	HP0280	lipid A biosynthesis lauroyl acyltransferase	NC_000915	287766..288752	0	686.411	100.0	100.0	100.0	100.0	1.0
HP0281	HP0281	queuine tRNA-ribosyltransferase	NC_000915	complement(288852..289967)	0	771.541	100.0	100.0	100.0	100.0	1.0
HP0282	HP0282	hypothetical protein	NC_000915	290018..291460	0	984.556	100.0	100.0	100.0	100.0	1.0
HP0283	HP0283	3-dehydroquinate synthase	NC_000915	291465..292496	0	696.427	100.0	100.0	100.0	100.0	1.0
HP0284	HP0284	membrane protein	NC_000915	292487..294058	0	1066.99	100.0	100.0	100.0	100.0	1.0
HP0285	HP0285	radical SAM methylthiotransferase	NC_000915	294055..295311	0	851.662	100.0	100.0	100.0	100.0	1.0
HP0286	HP0286	ATP-dependent zinc metalloprotease FtsH	NC_000915	295298..296950	0	1110.13	100.0	100.0	100.0	100.0	1.0
HP0287	HP0287	hypothetical protein	NC_000915	296953..297471	3.5e-126	347.821	100.0	100.0	100.0	100.0	1.0
HP0288	HP0288	membrane protein	NC_000915	297484..297957	1.7e-109	304.679	100.0	100.0	100.0	100.0	1.0
HP0289	HP0289	toxin-like outer membrane protein	NC_000915	298024..306705	0	5743.31	100.0	100.0	100.0	100.0	1.0
HP0290	HP0290	diaminopimelate decarboxylase	NC_000915	306753..307970	0	824.698	100.0	100.0	100.0	100.0	1.0
HP0291	HP0291	chorismate mutase	NC_000915	307975..308265	4.5e-66	189.889	100.0	100.0	100.0	100.0	1.0
HP0292	HP0292	hypothetical protein	NC_000915	308278..309150	0	594.734	100.0	100.0	100.0	100.0	1.0
HP0293	HP0293	aminodeoxychorismate synthase component I	NC_000915	309151..310830	0	1129.39	100.0	100.0	100.0	100.0	1.0
HP0294	HP0294	acylamide amidohydrolase	NC_000915	311023..312042	0	708.368	100.0	100.0	100.0	100.0	1.0
HP0295	HP0295	flagellar hook-associated protein FlgL	NC_000915	complement(312145..314631)	0	1677.53	100.0	100.0	100.0	100.0	1.0
HP0296	HP0296	50S ribosomal protein L21	NC_000915	314873..315187	5.9e-72	205.297	100.0	100.0	100.0	100.0	1.0
HP0297	HP0297	50S ribosomal protein L27	NC_000915	315202..315468	5.5e-62	178.718	100.0	100.0	100.0	100.0	1.0
HP0298	HP0298	dipeptide ABC transporter substrate-binding protein DppA	NC_000915	315585..317234	0	1126.69	100.0	100.0	100.0	100.0	1.0
HP0299	HP0299	dipeptide ABC transporter permease DppB	NC_000915	317245..318249	0	671.389	100.0	100.0	100.0	100.0	1.0
HP0300	HP0300	dipeptide ABC transporter permease DppC	NC_000915	318249..319106	0	573.163	100.0	100.0	100.0	100.0	1.0
HP0301	HP0301	dipeptide ABC transporter ATP-binding protein DppD	NC_000915	319118..319981	0	585.104	100.0	100.0	100.0	100.0	1.0
HP0302	HP0302	dipeptide ABC transporter ATP-binding protein DppF	NC_000915	319978..320784	0	549.28	100.0	100.0	100.0	100.0	1.0
HP0303	HP0303	GTPase ObgE	NC_000915	320804..321886	0	724.546	100.0	100.0	100.0	100.0	1.0
HP0304	HP0304	hypothetical protein	NC_000915	321928..322917	0	689.108	100.0	100.0	100.0	100.0	1.0
HP0305	HP0305	hypothetical protein	NC_000915	323161..323715	4.8e-135	371.318	100.0	100.0	100.0	100.0	1.0
HP0306	HP0306	glutamate-1-semialdehyde aminotransferase	NC_000915	323725..325017	0	884.019	100.0	100.0	100.0	100.0	1.0
HP0307	HP0307	F0F1 ATPase subunit	NC_000915	325014..325286	6.8e-63	181.415	100.0	100.0	100.0	100.0	1.0
HP0308	HP0308	membrane protein	NC_000915	325302..325706	2.0e-91	256.914	100.0	100.0	100.0	100.0	1.0
HP0309	HP0309	amidohydrolase	NC_000915	325790..326668	0	601.668	100.0	100.0	100.0	100.0	1.0
HP0310	HP0310	polysaccharide deacetylase	NC_000915	326681..327562	0	603.594	100.0	100.0	100.0	100.0	1.0
HP0311	HP0311	hypothetical protein	NC_000915	327608..327976	2.5e-88	248.054	100.0	100.0	100.0	100.0	1.0
HP0312	HP0312	ATP-binding protein	NC_000915	327976..328941	0	664.84	100.0	100.0	100.0	100.0	1.0
HP0313	HP0313	MFS transporter	NC_000915	complement(328947..330092)	0	739.569	100.0	100.0	100.0	100.0	1.0
HP0315	HP0315	endoribonuclease VapD	NC_000915	complement(330588..330872)	2.1e-66	190.66	100.0	100.0	100.0	100.0	1.0
HP0316	HP0316	hypothetical protein	NC_000915	complement(330853..331245)	4.6e-95	265.774	100.0	100.0	100.0	100.0	1.0
HP0317	HP0317	membrane protein	NC_000915	complement(331854..334091)	0	1516.9	100.0	100.0	100.0	100.0	1.0
HP0318	HP0318	heme oxygenase	NC_000915	complement(334388..335143)	0	517.694	100.0	100.0	100.0	100.0	1.0
HP0319	HP0319	arginine--tRNA ligase	NC_000915	complement(335204..336829)	0	1099.35	100.0	100.0	100.0	100.0	1.0
HP0320	HP0320	preprotein translocase subunit TatA	NC_000915	complement(336832..337071)	5.5e-54	157.918	100.0	100.0	100.0	100.0	1.0
HP0321	HP0321	guanylate kinase	NC_000915	complement(337143..337763)	1.7e-154	422.165	100.0	100.0	100.0	100.0	1.0
HP0322	HP0322	poly E-rich protein	NC_000915	complement(337756..339273)	0	952.97	100.0	100.0	100.0	100.0	1.0
HP0323	HP0323	nuclease NucT	NC_000915	339415..339957	1.6e-133	367.081	100.0	100.0	100.0	100.0	1.0
HP0324	HP0324	membrane protein	NC_000915	complement(339965..340729)	0	520.005	100.0	100.0	100.0	100.0	1.0
HP0325	HP0325	flagellar basal body L-ring protein	NC_000915	340832..341545	3.9e-176	479.559	100.0	100.0	100.0	100.0	1.0
HP0326	HP0326	bifunctional pseudaminic acid cytidylyltransferase/UDP-2,4-diacetamido-2,4, 6-trideoxy-beta-L-altropyranose hydrolase	NC_000915	341563..343116	0	1067.76	100.0	100.0	100.0	100.0	1.0
HP0327	HP0327	UDP-4-amino-4, 6-dideoxy-N-acetyl-beta-L-altrosamine N-acetyltransferase	NC_000915	343113..343655	3.5e-131	361.303	100.0	100.0	100.0	100.0	1.0
HP0328	HP0328	tetraacyldisaccharide 4'-kinase	NC_000915	complement(343588..344526)	0	628.632	100.0	100.0	100.0	100.0	1.0
HP0329	HP0329	NAD synthetase	NC_000915	complement(344523..345305)	0	531.176	100.0	100.0	100.0	100.0	1.0
HP0330	HP0330	ketol-acid reductoisomerase	NC_000915	345554..346546	0	660.988	100.0	100.0	100.0	100.0	1.0
HP0331	HP0331	septum site-determining protein MinD	NC_000915	346571..347377	0	538.11	100.0	100.0	100.0	100.0	1.0
HP0332	HP0332	cell division topological specificity factor MinE	NC_000915	347374..347607	1.0e-53	157.147	100.0	100.0	100.0	100.0	1.0
HP0333	HP0333	DNA protecting protein A	NC_000915	347607..348419	0	553.903	100.0	100.0	100.0	100.0	1.0
HP0334	HP0334	Holliday junction resolvase-like protein	NC_000915	348416..348820	3.2e-96	269.24	100.0	100.0	100.0	100.0	1.0
HP0337	HP0337	hypothetical protein	NC_000915	349779..350084	2.3e-69	198.364	100.0	100.0	100.0	100.0	1.0
HP0338	HP0338	hypothetical protein	NC_000915	350068..350634	1.5e-137	377.867	100.0	100.0	100.0	100.0	1.0
HP0339	HP0339	lysozyme	NC_000915	350692..351042	1.0e-84	238.424	100.0	100.0	100.0	100.0	1.0
HP0340	HP0340	hypothetical protein	NC_000915	351030..351296	3.2e-60	174.481	100.0	100.0	100.0	100.0	1.0
HP0341	HP0341	hypothetical protein	NC_000915	351308..351403	2.2e-17	62.003	100.0	100.0	100.0	100.0	1.0
HP0342	HP0342	hypothetical protein	NC_000915	351596..351988	2.9e-90	253.832	100.0	100.0	100.0	100.0	1.0
HP0347	HP0347	pseudouridine synthase	NC_000915	complement(353995..354891)	0	610.142	100.0	100.0	100.0	100.0	1.0
HP0348	HP0348	single-stranded-DNA-specific exonuclease RecJ	NC_000915	complement(354891..356441)	0	1059.67	100.0	100.0	100.0	100.0	1.0
HP0349	HP0349	CTP synthetase	NC_000915	complement(356450..358066)	0	1108.59	100.0	100.0	100.0	100.0	1.0
HP0350	HP0350	membrane protein	NC_000915	358326..358994	3.8e-155	425.246	100.0	100.0	100.0	100.0	1.0
HP0351	HP0351	flagellar MS-ring protein FliF	NC_000915	359038..360741	0	1122.46	100.0	100.0	100.0	100.0	1.0
HP0352	HP0352	flagellar motor switch protein FliG	NC_000915	360759..361790	0	687.567	100.0	100.0	100.0	100.0	1.0
HP0353	HP0353	flagellar assembly protein H	NC_000915	361777..362553	0	510.375	100.0	100.0	100.0	100.0	1.0
HP0354	HP0354	1-deoxy-D-xylulose-5-phosphate synthase	NC_000915	362550..364406	0	1256.12	100.0	100.0	100.0	100.0	1.0
HP0355	HP0355	elongation factor 4	NC_000915	364403..366211	0	1231.47	100.0	100.0	100.0	100.0	1.0
HP0356	HP0356	hypothetical protein	NC_000915	366226..366984	0	521.546	100.0	100.0	100.0	100.0	1.0
HP0357	HP0357	short chain alcohol dehydrogenase	NC_000915	complement(367133..367885)	0	518.85	100.0	100.0	100.0	100.0	1.0
HP0358	HP0358	membrane protein	NC_000915	complement(367903..369438)	0	1007.28	100.0	100.0	100.0	100.0	1.0
HP0360	HP0360	UDP-glucose 4-epimerase	NC_000915	370160..371194	0	713.375	100.0	100.0	100.0	100.0	1.0
HP0361	HP0361	tRNA pseudouridine synthase A	NC_000915	complement(371188..371916)	0	500.36	100.0	100.0	100.0	100.0	1.0
HP0362	HP0362	permease	NC_000915	complement(371917..372954)	0	687.567	100.0	100.0	100.0	100.0	1.0
HP0363	HP0363	protein-L-isoaspartate O-methyltransferase	NC_000915	complement(372965..373594)	7.2e-159	433.721	100.0	100.0	100.0	100.0	1.0
HP0364	HP0364	ribonucleotide-diphosphate reductase subunit beta	NC_000915	complement(373604..374629)	0	706.827	100.0	100.0	100.0	100.0	1.0
HP0366	HP0366	UDP-4-amino-4, 6-dideoxy-N-acetyl-beta-L-altrosamine aminotransferase	NC_000915	complement(374950..376077)	0	768.459	100.0	100.0	100.0	100.0	1.0
HP0367	HP0367	hypothetical protein	NC_000915	complement(376074..376682)	7.8e-149	407.527	100.0	100.0	100.0	100.0	1.0
HP0370	HP0370	biotin carboxylase	NC_000915	complement(378258..379634)	0	940.258	100.0	100.0	100.0	100.0	1.0
HP0371	HP0371	biotin carboxyl carrier protein	NC_000915	complement(379640..380110)	1.0e-112	312.383	100.0	100.0	100.0	100.0	1.0
HP0372	HP0372	deoxycytidine triphosphate deaminase	NC_000915	380234..380806	1.8e-144	395.586	100.0	100.0	100.0	100.0	1.0
HP0373	HP0373	membrane protein	NC_000915	380965..383067	0	1440.25	100.0	100.0	100.0	100.0	1.0
HP0374	HP0374	rRNA small subunit methyltransferase E	NC_000915	complement(383091..383771)	4.0e-168	458.373	100.0	100.0	100.0	100.0	1.0
HP0375	HP0375	membrane protein	NC_000915	complement(383772..384203)	1.4e-98	275.789	100.0	100.0	100.0	100.0	1.0
HP0376	HP0376	ferrochelatase	NC_000915	384259..385263	0	685.256	100.0	100.0	100.0	100.0	1.0
HP0377	HP0377	thiol:disulfide interchange protein DsbC	NC_000915	385340..386005	1.1e-161	441.81	100.0	100.0	100.0	100.0	1.0
HP0378	HP0378	cytochrome c biogenesis protein	NC_000915	386015..388825	0	1896.32	100.0	100.0	100.0	100.0	1.0
HP0379	HP0379	fucosyltransferase	NC_000915	388835..390112	0	872.463	100.0	100.0	100.0	100.0	1.0
HP0380	HP0380	glutamate dehydrogenase	NC_000915	complement(390125..391471)	0	928.317	100.0	100.0	100.0	100.0	1.0
HP0381	HP0381	SAM-dependent methyltransferase	NC_000915	complement(391537..392367)	0	560.451	100.0	100.0	100.0	100.0	1.0
HP0382	HP0382	zinc-metallo protease	NC_000915	complement(392364..393587)	0	814.298	100.0	100.0	100.0	100.0	1.0
HP0383	HP0383	hypothetical protein	NC_000915	393770..394294	5.0e-126	347.821	100.0	100.0	100.0	100.0	1.0
HP0384	HP0384	hypothetical protein	NC_000915	complement(394337..395089)	0	501.516	100.0	100.0	100.0	100.0	1.0
HP0385	HP0385	hypothetical protein	NC_000915	395289..395519	5.0e-49	145.206	100.0	100.0	100.0	100.0	1.0
HP0386	HP0386	hypothetical protein	NC_000915	395532..395768	6.7e-53	155.221	100.0	100.0	100.0	100.0	1.0
HP0387	HP0387	primosome assembly protein PriA	NC_000915	395753..397612	0	1261.51	100.0	100.0	100.0	100.0	1.0
HP0388	HP0388	tRNA methyltransferase	NC_000915	complement(397646..398377)	0	496.508	100.0	100.0	100.0	100.0	1.0
HP0389	HP0389	iron-dependent superoxide dismutase	NC_000915	complement(398432..399073)	1.3e-162	443.351	100.0	100.0	100.0	100.0	1.0
HP0390	HP0390	thiol peroxidase	NC_000915	399297..399797	6.0e-120	331.643	100.0	100.0	100.0	100.0	1.0
HP0391	HP0391	chemotaxis protein CheW	NC_000915	complement(400052..400549)	1.0e-119	330.872	100.0	100.0	100.0	100.0	1.0
HP0392	HP0392	histidine kinase CheA	NC_000915	complement(400546..402957)	0	1612.43	100.0	100.0	100.0	100.0	1.0
HP0393	HP0393	chemotaxis protein CheV	NC_000915	complement(403014..403949)	0	629.402	100.0	100.0	100.0	100.0	1.0
HP0394	HP0394	hypothetical protein	NC_000915	complement(403953..404711)	0	514.227	100.0	100.0	100.0	100.0	1.0
HP0395	HP0395	hypothetical protein	NC_000915	complement(404713..405381)	1.6e-166	454.136	100.0	100.0	100.0	100.0	1.0
HP0396	HP0396	menaquinone biosynthesis decarboxylase	NC_000915	complement(405404..407254)	0	1276.92	100.0	100.0	100.0	100.0	1.0
HP0397	HP0397	D-3-phosphoglycerate dehydrogenase	NC_000915	complement(407264..408838)	0	1079.7	100.0	100.0	100.0	100.0	1.0
HP0398	HP0398	hypothetical protein	NC_000915	complement(408854..409402)	2.1e-136	374.4	100.0	100.0	100.0	100.0	1.0
HP0399	HP0399	30S ribosomal protein S1	NC_000915	complement(409431..411101)	0	1113.98	100.0	100.0	100.0	100.0	1.0
HP0400	HP0400	4-hydroxy-3-methylbut-2-enyl diphosphate reductase	NC_000915	complement(411222..412046)	0	560.066	100.0	100.0	100.0	100.0	1.0
HP0401	HP0401	3-phosphoshikimate 1-carboxyvinyltransferase	NC_000915	complement(412036..413325)	0	867.455	100.0	100.0	100.0	100.0	1.0
HP0402	HP0402	phenylalanine--tRNA ligase subunit beta	NC_000915	complement(413341..415635)	0	1546.95	100.0	100.0	100.0	100.0	1.0
HP0403	HP0403	phenylalanine--tRNA ligase subunit alpha	NC_000915	complement(415635..416621)	0	683.33	100.0	100.0	100.0	100.0	1.0
HP0404	HP0404	protein kinase C inhibitor	NC_000915	416702..417016	4.5e-75	213.386	100.0	100.0	100.0	100.0	1.0
HP0405	HP0405	cysteine desulfurase	NC_000915	417035..418357	0	900.197	100.0	100.0	100.0	100.0	1.0
HP0406	HP0406	hypothetical protein	NC_000915	418383..418973	4.0e-141	387.497	100.0	100.0	100.0	100.0	1.0
HP0407	HP0407	biotin sulfoxide reductase	NC_000915	419077..421467	0	1665.59	100.0	100.0	100.0	100.0	1.0
HP0408	HP0408	hypothetical protein	NC_000915	421633..422121	9.6e-120	330.872	100.0	100.0	100.0	100.0	1.0
HP0409	HP0409	GMP synthase	NC_000915	422132..423658	0	1037.33	100.0	100.0	100.0	100.0	1.0
HP0410	HP0410	neuraminyllactose-binding hemagglutinin HpaA	NC_000915	423743..424492	0	503.827	100.0	100.0	100.0	100.0	1.0
HP0414	HP1008	transposase	NC_000915	1069967..1070383	1.4e-103	288.115	100.0	100.0	100.0	100.0	0.0
HP0415	HP0415	mechanosensitive ion channel protein	NC_000915	427687..429558	0	1259.97	100.0	100.0	100.0	100.0	1.0
HP0416	HP0416	cyclopropane fatty acid synthase	NC_000915	complement(429561..430730)	0	808.905	100.0	100.0	100.0	100.0	1.0
HP0417	HP0417	methionine--tRNA ligase	NC_000915	430899..432851	0	1342.02	100.0	100.0	100.0	100.0	1.0
HP0418	HP0418	hypothetical protein	NC_000915	432852..433859	0	681.789	100.0	100.0	100.0	100.0	1.0
HP0419	HP0419	tRNA (mo5U34)-methyltransferase	NC_000915	433863..434648	0	531.176	100.0	100.0	100.0	100.0	1.0
HP0420	HP0420	hypothetical protein	NC_000915	434665..435093	3.9e-103	287.345	100.0	100.0	100.0	100.0	1.0
HP0421	HP0421	glycosyl transferase	NC_000915	435098..436267	0	806.209	100.0	100.0	100.0	100.0	1.0
HP0422	HP0422	arginine decarboxylase	NC_000915	436282..438129	0	1263.83	100.0	100.0	100.0	100.0	1.0
HP0423	HP1412	hypothetical protein	NC_000915	1482975..1483901	0	631.713	100.0	100.0	100.0	100.0	0.0
HP0424	HP1411	hypothetical protein	NC_000915	1481000..1482859	0	1266.52	100.0	100.0	100.0	100.0	0.0
HP0425	HP0425	hypothetical protein	NC_000915	complement(441185..442438)	0	857.055	100.0	100.0	100.0	100.0	1.0
HP0426	HP1409	hypothetical protein	NC_000915	1477927..1479663	0	1186.02	100.0	100.0	100.0	100.0	0.0
HP0428	HP0428	hypothetical protein	NC_000915	449150..449707	2.2e-139	382.104	100.0	100.0	100.0	100.0	1.0
HP0430	HP0430	hypothetical protein	NC_000915	449956..450123	4.4e-36	110.923	100.0	100.0	100.0	100.0	1.0
HP0431	HP0431	protein phosphatase 2C	NC_000915	450127..450813	5.5e-169	460.685	100.0	100.0	100.0	100.0	1.0
HP0437	HP1535	IS605 transposase TnpA	NC_000915	1614354..1614782	4.9e-107	296.975	100.0	100.0	100.0	100.0	0.0
HP0438	HP1095	IS605 transposase TnpB	NC_000915	complement(1156724..1158007)	0	888.641	100.0	100.0	100.0	100.0	0.0
HP0439	HP0439	type IV secretory pathway protein	NC_000915	complement(456080..457180)	0	745.732	100.0	100.0	100.0	100.0	1.0
HP0440	HP0440	DNA topoisomerase I	NC_000915	complement(457297..459330)	0	1370.14	100.0	100.0	100.0	100.0	1.0
HP0441	HP0441	type IV secretion/conjugal transfer ATPase	NC_000915	complement(459333..461756)	0	1636.7	100.0	100.0	100.0	100.0	1.0
HP0442	HP0442	hypothetical protein	NC_000915	complement(461749..462015)	1.1e-62	180.644	100.0	100.0	100.0	100.0	1.0
HP0443	HP0443	hypothetical protein	NC_000915	complement(462016..462318)	5.6e-72	204.912	100.0	100.0	100.0	100.0	1.0
HP0444	HP0444	hypothetical protein	NC_000915	complement(462315..463838)	0	1040.41	100.0	100.0	100.0	100.0	1.0
HP0446	HP0446	hypothetical protein	NC_000915	complement(464158..464937)	0	531.176	100.0	100.0	100.0	100.0	1.0
HP0447	HP0447	hypothetical protein	NC_000915	465045..466127	0	736.102	100.0	100.0	100.0	100.0	1.0
HP0448	HP0448	hypothetical protein	NC_000915	466124..466510	1.5e-92	259.225	100.0	100.0	100.0	100.0	1.0
HP0449	HP0449	hypothetical protein	NC_000915	466757..468175	0	958.748	100.0	100.0	100.0	100.0	1.0
HP0450	HP0450	hypothetical protein	NC_000915	468172..468306	6.3e-26	84.7297	100.0	100.0	100.0	100.0	1.0
HP0451	HP0451	hypothetical protein	NC_000915	468417..468701	1.0e-62	181.03	100.0	100.0	100.0	100.0	1.0
HP0453	HP0453	hypothetical protein	NC_000915	470340..473405	0	2056.18	100.0	100.0	100.0	100.0	1.0
HP0454	HP0454	hypothetical protein	NC_000915	473368..474066	6.9e-178	483.411	100.0	100.0	100.0	100.0	1.0
HP0456a	HP0456a	hypothetical protein	NC_000915	474833..475063	2.1e-51	151.369	100.0	100.0	100.0	100.0	1.0
HP0456	HP0456	hypothetical protein	NC_000915	475056..475508	1.7e-106	296.204	100.0	100.0	100.0	100.0	1.0
HP0457	HP0457	hypothetical protein	NC_000915	475826..476089	7.1e-59	171.014	100.0	100.0	100.0	100.0	1.0
HP0458	HP0458	hypothetical protein	NC_000915	476101..476337	1.1e-52	154.451	100.0	100.0	100.0	100.0	1.0
HP0459	HP0459	VirB4 family type IV secretion/conjugal transfer ATPase	NC_000915	476337..478913	0	1751.1	100.0	100.0	100.0	100.0	1.0
HP0462	HP0462	type I restriction-modification system specificity protein	NC_000915	complement(480062..481159)	0	744.962	100.0	100.0	100.0	100.0	1.0
HP0463	HP0463	type I restriction-modification system methyltransferase	NC_000915	complement(481319..482782)	0	989.949	100.0	100.0	100.0	100.0	1.0
HP0464	HP0464	type I restriction-modification system endonuclease	NC_000915	complement(482775..485942)	0	2156.33	100.0	100.0	100.0	100.0	1.0
HP0465	HP0465	hypothetical protein	NC_000915	complement(485990..487885)	0	1289.63	100.0	100.0	100.0	100.0	1.0
HP0466	HP0466	hypothetical protein	NC_000915	complement(487910..488677)	0	509.99	100.0	100.0	100.0	100.0	1.0
HP0467	HP0467	membrane protein	NC_000915	complement(488687..489034)	2.6e-81	229.95	100.0	100.0	100.0	100.0	1.0
HP0468	HP0468	hypothetical protein	NC_000915	complement(489003..490490)	0	1011.52	100.0	100.0	100.0	100.0	1.0
HP0469	HP0469	hypothetical protein	NC_000915	complement(490502..490990)	8.9e-119	328.176	100.0	100.0	100.0	100.0	1.0
HP0470	HP0470	oligoendopeptidase F	NC_000915	complement(490975..492711)	0	1192.95	100.0	100.0	100.0	100.0	1.0
HP0471	HP0471	potassium transporter	NC_000915	complement(492809..494059)	0	808.905	100.0	100.0	100.0	100.0	1.0
HP0472	HP0472	membrane protein	NC_000915	complement(494379..494939)	1.4e-137	377.867	100.0	100.0	100.0	100.0	1.0
HP0473	HP0473	molybdenum ABC transporter substrate-binding protein ModA	NC_000915	495165..495905	5.0e-180	489.96	100.0	100.0	100.0	100.0	1.0
HP0474	HP0474	molybdenum ABC transporter permease ModB	NC_000915	495927..496601	5.5e-157	429.869	100.0	100.0	100.0	100.0	1.0
HP0475	HP0475	molybdenum ABC transporter ATP-binding protein ModD	NC_000915	496598..497395	0	534.258	100.0	100.0	100.0	100.0	1.0
HP0476	HP0476	glutamate--tRNA ligase	NC_000915	complement(497510..498901)	0	948.347	100.0	100.0	100.0	100.0	1.0
HP0477	HP0477	membrane protein	NC_000915	499019..500122	0	748.043	100.0	100.0	100.0	100.0	1.0
HP0478	HP0478	adenine-specific DNA methyltransferase	NC_000915	500131..501768	0	1108.59	100.0	100.0	100.0	100.0	1.0
HP0479	HP0479	glycosyltransferase family protein	NC_000915	501734..502582	0	569.311	100.0	100.0	100.0	100.0	1.0
HP0480	HP0480	GTP-binding protein	NC_000915	502628..504427	0	1222.22	100.0	100.0	100.0	100.0	1.0
HP0484	HP0484	hypothetical protein	NC_000915	507136..507888	0	508.449	100.0	100.0	100.0	100.0	1.0
HP0485	HP0485	catalase-like protein	NC_000915	complement(508122..509066)	0	650.203	100.0	100.0	100.0	100.0	1.0
HP0486	HP0486	membrane protein	NC_000915	509352..510938	0	1087.02	100.0	100.0	100.0	100.0	1.0
