query	target	product	sequence	location	Eval	score	identity	similarity	query_coverage	target_coverage	BBH
HPG27_RS01975	HPB8_RS05540	membrane protein	NC_014256	complement(1149162..1150103)	0	540.421	91.7	96.5	99.7	100.0	1.0
HPG27_RS01980	HPB8_RS05535	hypothetical protein	NC_014256	complement(1147830..1149152)	0	819.305	91.6	96.1	100.0	100.0	1.0
HPG27_RS01985	HPB8_RS05530	septum site-determining protein MinC	NC_014256	complement(1147240..1147827)	2.5e-134	370.548	94.9	96.9	100.0	100.0	1.0
HPG27_RS01990	HPB8_RS05525	UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase	NC_014256	complement(1146356..1147243)	0	585.104	95.9	97.6	100.0	100.0	1.0
HPG27_RS01995	HPB8_RS05520	hypothetical protein	NC_014256	complement(1145861..1146334)	5.9e-111	308.145	96.8	98.1	100.0	100.0	1.0
HPG27_RS02000	HPB8_RS05515	homoserine kinase	NC_014256	complement(1144926..1145807)	0	592.038	98.0	99.0	100.0	100.0	1.0
HPG27_RS02005	HPB8_RS05510	hypothetical protein	NC_014256	complement(1144685..1144912)	5.6e-51	150.214	96.0	97.3	100.0	100.0	1.0
HPG27_RS02010	HPB8_RS05505	translation initiation factor IF-2	NC_014256	complement(1141839..1144688)	0	1702.95	94.7	96.1	100.0	100.0	1.0
HPG27_RS02015	HPB8_RS05500	ribosome-binding factor A	NC_014256	complement(1141504..1141839)	6.3e-77	218.394	98.2	98.2	100.0	100.0	1.0
HPG27_RS02020	HPB8_RS05495	ribosome maturation factor	NC_014256	complement(1141071..1141511)	2.3e-102	285.419	95.9	98.6	100.0	100.0	1.0
HPG27_RS02025	HPB8_RS05490	acetyl-coenzyme A synthetase	NC_014256	1138975..1140963	0	1360.13	98.6	98.6	100.0	100.0	1.0
HPG27_RS02030	HPB8_RS05485	metallophosphoesterase	NC_014256	complement(1137667..1138779)	0	724.546	95.9	97.6	100.0	100.0	1.0
HPG27_RS02035	HPB8_RS05480	DNA-binding response regulator	NC_014256	complement(1136642..1137313)	7.2e-167	454.907	99.6	100.0	100.0	100.0	1.0
HPG27_RS02040	HPB8_RS05475	phosphoesterase	NC_014256	1135240..1136283	0	713.375	98.6	99.4	100.0	100.0	1.0
HPG27_RS02045	HPB8_RS05470	flagellar biosynthesis protein FlhA	NC_014256	1133008..1135209	0	1456.81	99.6	99.6	100.0	100.0	1.0
HPG27_RS02050	HPB8_RS05465	30S ribosomal protein S15	NC_014256	complement(1132600..1132872)	6.3e-61	176.407	97.8	98.9	100.0	100.0	1.0
HPG27_RS02055	HPB8_RS05460	polymerase	NC_014256	complement(1131280..1132569)	0	834.713	96.5	98.1	100.0	100.0	1.0
HPG27_RS02060	HPB8_RS05455	3-dehydroquinate dehydratase	NC_014256	complement(1130648..1131151)	1.4e-123	340.887	99.4	100.0	100.0	100.0	1.0
HPG27_RS02065	HPB8_RS05450	Xaa-Pro aminopeptidase	NC_014256	complement(1129561..1130634)	0	712.605	96.4	98.3	100.0	100.0	1.0
HPG27_RS02070	HPB8_RS05445	2-amino-4-hydroxy-6- hydroxymethyldihydropteridine diphosphokinase	NC_014256	complement(1129073..1129561)	6.4e-115	318.546	96.9	98.1	100.0	100.0	1.0
HPG27_RS02075	HPB8_RS05440	flagellar biosynthesis regulator FlhF	NC_014256	complement(1127700..1129076)	0	919.457	98.5	98.9	100.0	100.0	1.0
HPG27_RS02080	HPB8_RS05435	ATP-binding protein	NC_014256	complement(1126819..1127703)	0	592.038	99.7	100.0	100.0	100.0	1.0
HPG27_RS02085	HPB8_RS05430	membrane protein	NC_014256	complement(1126498..1126812)	1.2e-73	209.534	100.0	100.0	100.0	100.0	1.0
HPG27_RS02090	HPB8_RS05425	RNA polymerase sigma factor FliA	NC_014256	complement(1125753..1126520)	0	499.204	97.3	98.0	100.0	100.0	1.0
HPG27_RS02095	HPB8_RS05420	flagellar motor switch protein FliM	NC_014256	complement(1124696..1125760)	0	712.22	99.2	100.0	100.0	100.0	1.0
HPG27_RS02100	HPB8_RS05415	flagellar motor switch protein FliY	NC_014256	complement(1123829..1124692)	0	538.11	95.5	97.9	100.0	100.0	1.0
HPG27_RS02105	HPB8_RS05410	hypothetical protein	NC_014256	complement(1123263..1123799)	2.4e-123	341.273	93.3	96.6	100.0	100.0	1.0
HPG27_RS02110	HPB8_RS05405	hypothetical protein	NC_014256	complement(1122769..1123266)	1.6e-118	328.176	96.4	98.8	100.0	100.0	1.0
HPG27_RS02115	HPB8_RS05400	transcriptional repressor	NC_014256	1122297..1122749	1.6e-109	303.908	100.0	100.0	99.3	99.3	1.0
HPG27_RS02120	HPB8_RS05395	recombinase RarA	NC_014256	1120962..1122137	0	778.089	97.2	99.0	100.0	100.0	1.0
HPG27_RS02130	HPB8_RS05385	DnaJ family protein	NC_014256	1119718..1120584	0	576.63	98.3	98.6	100.0	100.0	1.0
HPG27_RS02140	HPB8_RS00315	DNA polymerase I	NC_014256	66648..69329	6.9e-09	51.6026	30.3	45.2	67.1	19.8	0.0
HPG27_RS02145	HPB8_RS05370	hypothetical protein	NC_014256	1116216..1117112	0	610.142	98.7	99.3	100.0	100.0	1.0
HPG27_RS02150	HPB8_RS05365	bifunctional 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase/2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	NC_014256	1114974..1116194	0	804.283	95.8	98.0	100.0	100.0	1.0
HPG27_RS02155	HPB8_RS05360	serine protease	NC_014256	1113522..1114952	0	947.577	99.8	99.8	100.0	100.0	1.0
HPG27_RS02160	HPB8_RS05355	S-methylmethionine transporter	NC_014256	1112050..1113477	0	930.628	96.4	98.7	99.0	100.0	1.0
HPG27_RS02170	HPB8_RS05345	membrane protein	NC_014256	1110652..1111260	1.8e-134	371.318	96.0	98.5	100.0	100.0	1.0
HPG27_RS02175	HPB8_RS05340	7-alpha-hydroxysteroid dehydrogenase	NC_014256	1109854..1110642	0	531.946	98.5	99.6	100.0	100.0	1.0
HPG27_RS02180	HPB8_RS05335	4-hydroxy-tetrahydrodipicolinate synthase	NC_014256	1108955..1109857	0	608.986	98.0	99.3	100.0	100.0	1.0
HPG27_RS02185	HPB8_RS05330	protease	NC_014256	1107606..1108940	0	904.82	99.3	99.8	100.0	100.0	1.0
HPG27_RS02190	HPB8_RS05325	dihydroorotate dehydrogenase 2	NC_014256	1106554..1107609	0	686.026	95.4	96.6	100.0	100.0	1.0
HPG27_RS02195	HPB8_RS05320	RNA degradosome polyphosphate kinase	NC_014256	1104490..1106517	0	1360.9	98.2	99.0	100.0	100.0	1.0
HPG27_RS02205	HPB8_RS05310	hypothetical protein	NC_014256	1102726..1103832	3.3e-154	432.95	90.7	94.1	73.8	64.4	1.0
HPG27_RS02210	HPB8_RS05305	N-6 DNA methylase	NC_014256	1101102..1102733	0	1022.69	95.3	97.8	98.9	98.9	1.0
HPG27_RS02220	HPB8_RS05295	hypothetical protein	NC_014256	1096026..1097921	0	1251.88	96.7	98.7	100.0	100.0	1.0
HPG27_RS02225	HPB8_RS05290	hypothetical protein	NC_014256	1095233..1096000	4.0e-179	488.804	95.7	98.0	100.0	100.0	1.0
HPG27_RS02230	HPB8_RS05285	membrane protein	NC_014256	1094909..1095223	1.1e-73	209.534	100.0	100.0	100.0	100.0	1.0
HPG27_RS02235	HPB8_RS05280	hypothetical protein	NC_014256	1093420..1094907	0	988.793	97.6	98.8	100.0	100.0	1.0
HPG27_RS02240	HPB8_RS05275	hypothetical protein	NC_014256	1092920..1093408	4.0e-116	321.627	96.3	99.4	100.0	100.0	1.0
HPG27_RS02245	HPB8_RS05270	oligoendopeptidase F	NC_014256	1091199..1092935	0	1169.07	97.6	99.3	100.0	100.0	1.0
HPG27_RS02250	HPB8_RS05265	potassium transporter	NC_014256	1089850..1091100	0	785.408	96.9	98.3	100.0	100.0	1.0
HPG27_RS02255	HPB8_RS05260	membrane protein	NC_014256	1088971..1089531	1.4e-137	377.867	100.0	100.0	100.0	100.0	1.0
HPG27_RS02260	HPB8_RS05250	molybdate ABC transporter substrate-binding protein	NC_014256	complement(1087992..1088732)	3.9e-173	472.626	96.7	97.2	100.0	100.0	1.0
HPG27_RS02265	HPB8_RS05245	molybdenum ABC transporter permease subunit	NC_014256	complement(1087295..1087969)	1.2e-155	426.787	99.1	99.6	100.0	100.0	1.0
HPG27_RS02270	HPB8_RS05240	molybdenum ABC transporter ATP-binding protein	NC_014256	complement(1086501..1087298)	0	515.768	97.0	97.4	100.0	100.0	1.0
HPG27_RS02275	HPB8_RS05235	glutamate--tRNA ligase	NC_014256	1084993..1086384	0	874.389	95.0	96.8	100.0	100.0	1.0
HPG27_RS02280	HPB8_RS02985	membrane protein	NC_014256	complement(590762..591865)	0	685.641	91.0	94.8	100.0	100.0	0.0
HPG27_RS02285	HPB8_RS01505	hypothetical protein	NC_014256	complement(285232..286530)	1.2e-05	43.1282	23.2	40.9	35.6	42.4	1.0
HPG27_RS02290	HPB8_RS05220	glycosyltransferase 9 family protein	NC_014256	complement(1081320..1082162)	3.3e-180	493.426	91.1	95.0	100.0	100.0	1.0
HPG27_RS02295	HPB8_RS05215	GTP-binding protein	NC_014256	complement(1079475..1081274)	0	1216.06	99.7	99.7	99.7	99.8	1.0
HPG27_RS02300	-	-	-	-	-	0	0	0	0	0	0
HPG27_RS02310	HPB8_RS05200	DNA methyltransferase	NC_014256	complement(1076753..1077808)	0	692.189	95.4	97.1	100.0	99.1	1.0
HPG27_RS02320	HPB8_RS05190	hypothetical protein	NC_014256	1075741..1075962	3.9e-40	122.865	84.7	90.3	88.9	95.9	1.0
HPG27_RS02325	HPB8_RS05185	catalase	NC_014256	1074825..1075769	0	630.943	96.2	98.4	100.0	100.0	1.0
HPG27_RS02330	HPB8_RS05180	membrane protein	NC_014256	complement(1072953..1074539)	0	1068.53	97.5	99.1	100.0	100.0	1.0
HPG27_RS02335	HPB8_RS05175	membrane protein	NC_014256	complement(1071483..1072880)	0	939.873	99.1	99.4	100.0	100.0	1.0
HPG27_RS02340	HPB8_RS05170	hypothetical protein	NC_014256	1071053..1071253	2.5e-41	125.176	95.5	95.5	100.0	100.0	0.0
HPG27_RS02345	HPB8_RS03190	hypothetical protein	NC_014256	646859..648415	3.0e-49	177.178	46.3	61.0	30.5	43.4	1.0
HPG27_RS02350	HPB8_RS03205	hypothetical protein	NC_014256	648848..649840	2.6e-136	384.415	61.4	72.9	100.0	99.7	0.0
HPG27_RS02355	-	-	-	-	-	0	0	0	0	0	0
HPG27_RS02360	HPB8_RS03210	potassium channel protein	NC_014256	complement(650218..651354)	0	770.385	99.5	100.0	100.0	100.0	1.0
HPG27_RS02365	HPB8_RS03215	50S ribosomal protein L28	NC_014256	complement(651504..651692)	9.1e-41	123.25	96.8	98.4	100.0	100.0	1.0
HPG27_RS02370	HPB8_RS03220	neuraminyllactose-binding hemagglutinin	NC_014256	complement(651792..652628)	0	556.599	95.0	97.8	100.0	100.0	1.0
HPG27_RS02375	HPB8_RS03225	phospho-N-acetylmuramoyl-pentapeptide- transferase	NC_014256	652755..653816	0	694.886	98.9	99.4	100.0	100.0	1.0
HPG27_RS02380	HPB8_RS03230	UDP-N-acetylmuramoylalanine--D-glutamate ligase	NC_014256	653818..655086	0	804.668	95.7	98.3	100.0	100.0	1.0
HPG27_RS02385	HPB8_RS03235	hypothetical protein	NC_014256	complement(655083..655343)	7.5e-54	158.303	86.0	94.2	100.0	100.0	1.0
HPG27_RS02390	HPB8_RS03240	acyl-CoA thioesterase YbgC	NC_014256	complement(655333..655734)	1.8e-96	269.626	99.2	99.2	100.0	100.0	1.0
HPG27_RS02395	HPB8_RS03245	hypothetical protein	NC_014256	655965..657293	0	848.195	97.7	98.6	100.0	100.0	1.0
HPG27_RS02400	HPB8_RS03250	sodium- and chloride-dependent transporter	NC_014256	657304..658632	0	853.203	98.2	99.1	100.0	100.0	1.0
HPG27_RS02410	HPB8_RS03260	DNA polymerase III subunit beta	NC_014256	659770..660894	0	739.954	98.4	99.7	100.0	100.0	1.0
HPG27_RS02415	HPB8_RS03265	DNA gyrase subunit B	NC_014256	660907..663228	0	1550.8	97.9	99.1	100.0	100.0	1.0
HPG27_RS02420	HPB8_RS03270	hypothetical protein	NC_014256	663274..664266	0	631.713	94.5	96.7	100.0	100.0	1.0
HPG27_RS02425	HPB8_RS03280	restriction endonuclease Rpab1	NC_014256	664687..664890	1.8e-41	131.339	97.0	98.5	31.9	100.0	1.0
HPG27_RS02430	HPB8_RS03285	membrane protein	NC_014256	665098..666318	0	799.66	97.3	98.3	100.0	100.0	1.0
HPG27_RS02435	HPB8_RS03290	NUDIX domain-containing protein	NC_014256	666318..666956	8.9e-147	402.905	93.4	94.8	100.0	100.0	1.0
HPG27_RS02440	HPB8_RS03295	hypothetical protein	NC_014256	666967..668022	0	556.214	84.5	90.6	75.1	96.9	1.0
HPG27_RS02445	HPB8_RS03300	glycolate oxidase subunit GlcD	NC_014256	668024..669403	0	932.939	98.3	100.0	100.0	100.0	1.0
HPG27_RS02450	HPB8_RS03305	4-hydroxy-tetrahydrodipicolinate reductase	NC_014256	669425..670189	0	501.13	96.5	98.0	100.0	100.0	1.0
HPG27_RS02455	HPB8_RS03530	hypothetical protein	NC_014256	complement(716234..716422)	1.1e-29	95.1301	80.4	89.3	100.0	90.3	1.0
HPG27_RS02460	HPB8_RS03465	type I glutamate--ammonia ligase	NC_014256	complement(704340..705785)	0	998.038	99.2	99.4	100.0	100.0	1.0
HPG27_RS02465	-	-	-	-	-	0	0	0	0	0	0
HPG27_RS02470	HPB8_RS03475	50S ribosomal protein L9	NC_014256	708049..708498	1.8e-102	286.189	98.7	98.7	100.0	100.0	1.0
HPG27_RS02475	HPB8_RS03480	HslU--HslV peptidase proteolytic subunit	NC_014256	708502..709044	3.9e-133	366.311	100.0	100.0	100.0	100.0	1.0
HPG27_RS02480	HPB8_RS03485	ATP-dependent protease ATP-binding subunit HslU	NC_014256	709044..710375	0	863.988	98.6	98.9	100.0	100.0	1.0
HPG27_RS02485	HPB8_RS03490	GTPase Era	NC_014256	710375..711280	0	593.193	96.0	98.3	100.0	100.0	1.0
HPG27_RS02490	HPB8_RS03495	peptidase	NC_014256	711277..712269	0	667.537	98.2	99.1	100.0	100.0	1.0
HPG27_RS02495	HPB8_RS03455	hypothetical protein	NC_014256	703259..704110	0	557.37	96.5	98.6	100.0	100.0	1.0
HPG27_RS02500	HPB8_RS03450	cag pathogenicity island protein Cag1	NC_014256	complement(702739..703086)	2.5e-81	229.95	98.3	99.1	100.0	100.0	1.0
HPG27_RS02505	HPB8_RS03445	hypothetical protein	NC_014256	complement(701971..702723)	1.3e-07	43.8986	70.0	76.7	25.9	12.0	1.0
HPG27_RS02510	HPB8_RS03440	sodium:calcium antiporter	NC_014256	complement(700533..701978)	0	946.036	97.1	98.8	100.0	100.0	1.0
HPG27_RS02515	HPB8_RS03435	sodium:calcium antiporter	NC_014256	complement(700014..700523)	6.3e-121	334.339	95.9	96.4	100.0	100.0	1.0
HPG27_RS02520	HPB8_RS03430	sodium:calcium antiporter	NC_014256	697288..699534	0	1512.66	98.5	99.1	100.0	100.0	1.0
HPG27_RS02525	HPB8_RS03425	P-type DNA transfer ATPase VirB11	NC_014256	696287..697279	0	685.256	100.0	100.0	100.0	100.0	1.0
HPG27_RS02530	HPB8_RS03420	sodium:calcium antiporter	NC_014256	695683..696282	1.4e-144	396.741	98.0	98.0	100.0	100.0	1.0
HPG27_RS02540	HPB8_RS03410	sodium:calcium antiporter	NC_014256	688486..690054	0	1038.48	97.7	98.7	100.0	100.0	1.0
HPG27_RS02545	HPB8_RS03405	cag pathogenicity island protein	NC_014256	686835..688433	0	1039.25	99.1	99.8	99.4	100.0	1.0
HPG27_RS02550	HPB8_RS03400	cag pathogenicity island protein	NC_014256	686072..686830	0	507.294	100.0	100.0	99.2	99.2	1.0
HPG27_RS02555	HPB8_RS03395	cag pathogenicity island protein	NC_014256	complement(685035..685685)	1.2e-156	428.328	98.6	99.1	100.0	100.0	1.0
HPG27_RS02560	HPB8_RS03390	cag pathogenicity island protein	NC_014256	complement(684180..685022)	0	565.459	98.9	99.6	100.0	100.0	1.0
HPG27_RS02565	HPB8_RS03385	cag pathogenicity island protein	NC_014256	683384..683983	5.9e-142	389.808	96.5	100.0	100.0	100.0	1.0
HPG27_RS02570	HPB8_RS02475	hypothetical protein	NC_014256	complement(490097..490564)	1.3e-09	48.9062	29.5	46.4	87.0	67.7	0.0
HPG27_RS02580	HPB8_RS03380	cag pathogenicity island protein	NC_014256	682637..682942	3.0e-62	180.644	94.1	96.0	100.0	100.0	1.0
HPG27_RS02585	HPB8_RS03375	hypothetical protein	NC_014256	682440..682625	4.7e-37	114.005	95.1	96.7	100.0	100.0	1.0
HPG27_RS02590	HPB8_RS03370	cag pathogenicity island protein	NC_014256	681797..682129	2.9e-72	206.453	97.3	98.2	100.0	100.0	1.0
HPG27_RS02595	HPB8_RS03365	sodium:calcium antiporter	NC_014256	complement(680232..681362)	0	746.888	98.9	100.0	100.0	100.0	1.0
HPG27_RS02600	HPB8_RS03360	cag pathogenicity island protein (cag17)	NC_014256	complement(679297..680217)	0	572.392	96.4	98.4	100.0	100.0	1.0
HPG27_RS02605	HPB8_RS03355	sodium:calcium antiporter	NC_014256	678502..679215	5.6e-168	458.759	96.2	98.3	100.0	100.0	1.0
HPG27_RS02610	HPB8_RS03350	sodium:calcium antiporter	NC_014256	677360..678505	0	758.059	98.7	99.0	100.0	100.0	1.0
HPG27_RS02615	HPB8_RS03345	sodium:calcium antiporter	NC_014256	676405..677349	0	633.254	99.7	99.7	100.0	100.0	1.0
HPG27_RS02620	HPB8_RS03340	hypothetical protein	NC_014256	complement(676221..676418)	1.3e-38	118.242	96.9	96.9	97.0	98.5	1.0
HPG27_RS02625	HPB8_RS03335	sodium:calcium antiporter	NC_014256	675807..676235	7.6e-102	283.878	97.9	99.3	100.0	100.0	1.0
HPG27_RS02630	HPB8_RS03330	sodium:calcium antiporter	NC_014256	674946..675752	5.6e-180	491.886	95.9	98.1	100.0	100.0	1.0
HPG27_RS02635	HPB8_RS03325	transporter	NC_014256	671993..674944	0	2016.51	99.2	99.7	100.0	100.0	1.0
HPG27_RS02640	HPB8_RS03320	sodium:calcium antiporter	NC_014256	671361..671984	3.5e-145	398.667	97.6	98.1	100.0	100.0	1.0
HPG27_RS02645	HPB8_RS03315	sodium:calcium antiporter	NC_014256	671009..671356	1.6e-77	220.32	95.7	99.1	100.0	100.0	1.0
HPG27_RS02650	HPB8_RS03310	cag pathogenicity island protein	NC_014256	670637..670864	3.0e-50	148.288	98.7	100.0	100.0	100.0	1.0
HPG27_RS02655	HPB8_RS03535	exotoxin CagA	NC_014256	716816..720370	0	1955.64	81.4	88.3	98.5	99.7	1.0
HPG27_RS02660	HPB8_RS03540	helicase	NC_014256	720949..721224	1.6e-55	163.31	95.4	97.7	87.0	95.6	1.0
HPG27_RS02665	HPB8_RS03545	glutamate racemase	NC_014256	complement(721382..722149)	0	513.072	98.0	99.6	100.0	100.0	1.0
HPG27_RS02670	HPB8_RS03550	transcription termination factor Rho	NC_014256	complement(722188..723504)	0	897.886	100.0	100.0	100.0	100.0	1.0
HPG27_RS02675	HPB8_RS03555	50S ribosomal protein L31	NC_014256	723770..723973	1.5e-47	140.969	100.0	100.0	100.0	100.0	1.0
HPG27_RS02685	HPB8_RS03565	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	NC_014256	724874..725557	3.9e-162	443.351	96.5	98.7	100.0	100.0	1.0
HPG27_RS02690	HPB8_RS03570	sialidase	NC_014256	725570..726535	0	562.377	95.0	97.2	100.0	100.0	1.0
HPG27_RS02695	HPB8_RS03575	hypothetical protein	NC_014256	726532..727353	0	546.584	98.5	99.6	100.0	100.0	1.0
HPG27_RS02700	-	-	-	-	-	0	0	0	0	0	0
HPG27_RS02705	HPB8_RS03585	acetyl-CoA carboxylase carboxyl transferase subunit alpha	NC_014256	complement(728332..729270)	0	634.41	99.0	99.7	100.0	100.0	1.0
HPG27_RS02710	HPB8_RS03590	beta-ketoacyl-[acyl-carrier-protein] synthase II	NC_014256	complement(729293..730531)	0	830.091	99.0	99.3	100.0	100.0	1.0
HPG27_RS02715	HPB8_RS03595	acyl carrier protein	NC_014256	complement(730635..730871)	7.8e-50	147.517	97.4	98.7	100.0	100.0	1.0
HPG27_RS02720	HPB8_RS03600	3-oxoacyl-[acyl-carrier-protein] reductase	NC_014256	complement(731102..731845)	0	499.975	99.6	99.6	100.0	100.0	1.0
HPG27_RS02725	HPB8_RS03605	30S ribosomal protein S21	NC_014256	complement(731884..732096)	1.0e-46	139.043	100.0	100.0	100.0	100.0	1.0
HPG27_RS02730	HPB8_RS03610	hypothetical protein	NC_014256	complement(732197..733447)	0	851.662	98.8	99.5	100.0	100.0	1.0
HPG27_RS02735	HPB8_RS03615	hypothetical protein	NC_014256	733619..733861	4.2e-50	148.288	92.6	96.3	100.0	100.0	1.0
HPG27_RS02740	HPB8_RS03620	membrane protein	NC_014256	complement(733884..734531)	1.0e-161	441.425	100.0	100.0	100.0	100.0	1.0
HPG27_RS02745	HPB8_RS03625	diaminopimelate epimerase	NC_014256	complement(734638..735459)	0	528.094	94.5	96.7	100.0	100.0	1.0
HPG27_RS02750	HPB8_RS03630	AI-2E family transporter	NC_014256	735574..736620	0	682.559	99.7	100.0	100.0	100.0	1.0
HPG27_RS02755	HPB8_RS03635	radical SAM protein	NC_014256	complement(736760..737632)	0	571.622	95.2	97.2	100.0	100.0	1.0
HPG27_RS02760	HPB8_RS03640	GTP-binding protein YchF	NC_014256	complement(737670..738770)	0	739.184	98.9	99.7	100.0	100.0	1.0
HPG27_RS02765	HPB8_RS03645	leucyl aminopeptidase	NC_014256	complement(738772..740262)	0	986.867	98.0	98.8	100.0	100.0	1.0
HPG27_RS02770	HPB8_RS03650	membrane protein	NC_014256	complement(740310..740888)	8.2e-135	371.318	98.4	99.0	100.0	100.0	1.0
HPG27_RS02775	HPB8_RS03655	adenine phosphoribosyltransferase	NC_014256	complement(740903..741442)	8.6e-129	355.14	99.4	100.0	100.0	100.0	1.0
HPG27_RS02780	HPB8_RS03660	membrane protein	NC_014256	complement(741500..741832)	1.9e-77	219.55	99.1	100.0	100.0	100.0	1.0
HPG27_RS02785	HPB8_RS03665	ribose 5-phosphate isomerase B	NC_014256	complement(741883..742338)	3.8e-113	313.153	98.7	99.3	98.7	100.0	1.0
HPG27_RS02790	HPB8_RS03670	hypothetical protein	NC_014256	complement(742359..743057)	3.8e-164	448.743	98.3	98.7	100.0	100.0	1.0
HPG27_RS02795	HPB8_RS03675	S26 family signal peptidase	NC_014256	complement(743066..743938)	0	582.408	96.6	98.6	100.0	100.0	1.0
HPG27_RS02800	HPB8_RS03680	bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/5,10-methylene-tetrahydrofolate cyclohydrolase	NC_014256	complement(743939..744817)	0	568.54	96.2	98.3	100.0	99.3	1.0
HPG27_RS02805	HPB8_RS03685	phosphatidylglycerol--membrane-oligosaccharide glycerophosphotransferase	NC_014256	complement(744892..746943)	0	1324.3	96.6	98.1	100.0	100.0	1.0
HPG27_RS02810	HPB8_RS03690	membrane protein	NC_014256	complement(746949..747503)	1.2e-99	281.952	96.2	96.7	100.0	100.0	1.0
HPG27_RS02815	HPB8_RS03695	hypothetical protein	NC_014256	complement(747510..748469)	0	614.764	94.0	98.1	85.8	100.0	1.0
HPG27_RS02820	HPB8_RS03700	dihydroorotase	NC_014256	complement(748605..749624)	0	667.922	96.5	98.8	100.0	100.0	1.0
HPG27_RS02830	HPB8_RS03710	hypothetical protein	NC_014256	complement(750571..751452)	0	500.745	89.7	91.8	94.6	94.5	1.0
HPG27_RS02835	HPB8_RS03715	flagellar motor switch protein FliN	NC_014256	complement(751449..751820)	3.2e-87	245.358	100.0	100.0	100.0	100.0	1.0
HPG27_RS02840	HPB8_RS03720	endonuclease III	NC_014256	complement(751902..752552)	4.3e-158	432.18	97.7	98.6	100.0	100.0	1.0
HPG27_RS02845	HPB8_RS03725	hypothetical protein	NC_014256	complement(752555..752785)	6.1e-51	150.214	97.4	97.4	100.0	100.0	1.0
HPG27_RS02850	HPB8_RS03730	hypothetical protein	NC_014256	complement(752787..755720)	0	1926.37	98.6	99.4	100.0	100.0	1.0
HPG27_RS02855	HPB8_RS03735	aminodeoxychorismate lyase	NC_014256	755638..756627	0	669.463	98.2	99.1	100.0	100.0	1.0
HPG27_RS02860	HPB8_RS03740	2-oxoglutarate:acceptor oxidoreductase	NC_014256	756812..757153	6.8e-81	228.794	99.1	99.1	100.0	100.0	1.0
HPG27_RS02865	HPB8_RS03745	2-oxoglutarate ferredoxin oxidoreductase subunit alpha	NC_014256	757153..758280	0	759.985	98.4	99.5	100.0	100.0	1.0
HPG27_RS02870	HPB8_RS03750	2-oxoglutarate ferredoxin oxidoreductase subunit beta	NC_014256	758282..759103	0	576.63	99.6	100.0	100.0	100.0	1.0
HPG27_RS02875	HPB8_RS03755	2-oxoglutarate:acceptor oxidoreductase	NC_014256	759103..759657	1.7e-130	359.762	97.8	100.0	98.4	99.5	1.0
HPG27_RS02880	HPB8_RS00060	DEAD/DEAH box helicase	NC_014256	9162..12071	1.5e-111	363.614	30.8	50.3	99.4	99.1	1.0
HPG27_RS02885	HPB8_RS00050	DNA methyltransferase	NC_014256	7107..8567	1.0e-53	187.193	47.7	64.0	37.8	44.9	0.0
HPG27_RS02890	HPB8_RS03765	hypothetical protein	NC_014256	761691..761855	1.9e-33	104.375	100.0	100.0	100.0	100.0	1.0
HPG27_RS02895	HPB8_RS03770	disulfide bond formation protein B	NC_014256	761864..763336	0	949.118	95.7	96.9	100.0	100.0	1.0
HPG27_RS02900	HPB8_RS03775	tumor necrosis factor alpha-inducing protein	NC_014256	763811..764389	5.6e-146	399.438	99.0	100.0	100.0	100.0	1.0
HPG27_RS02905	HPB8_RS03780	penicillin-binding protein 1A	NC_014256	complement(764392..766371)	0	1318.14	97.7	99.5	100.0	100.0	1.0
HPG27_RS02910	HPB8_RS03785	8-amino-7-oxononanoate synthase	NC_014256	complement(766372..767493)	0	706.442	94.6	96.8	99.7	99.7	1.0
HPG27_RS02915	HPB8_RS03790	hemolysin	NC_014256	complement(767516..768817)	0	862.062	97.9	98.6	100.0	100.0	1.0
HPG27_RS02925	HPB8_RS03800	flagellin	NC_014256	770830..772362	0	998.423	99.6	99.8	100.0	100.0	1.0
HPG27_RS02930	HPB8_RS03805	3-methyladenine DNA glycosylase	NC_014256	772480..773136	1.6e-154	423.32	96.8	97.7	100.0	100.0	1.0
HPG27_RS02935	HPB8_RS03810	hypothetical protein	NC_014256	773133..773750	3.6e-147	403.675	99.0	99.5	100.0	100.0	1.0
HPG27_RS02940	HPB8_RS03815	uroporphyrinogen decarboxylase	NC_014256	773820..774839	0	683.33	98.5	98.8	100.0	100.0	1.0
HPG27_RS02945	HPB8_RS03820	membrane protein	NC_014256	774848..776281	0	940.258	96.4	97.7	100.0	100.0	1.0
HPG27_RS02950	HPB8_RS03825	membrane protein	NC_014256	776291..776995	1.2e-171	468.003	99.1	99.6	100.0	100.0	1.0
HPG27_RS02955	HPB8_RS03830	acriflavin resistance protein	NC_014256	777008..780094	0	2045.78	98.4	99.2	100.0	100.0	1.0
HPG27_RS02960	HPB8_RS03835	membrane protein	NC_014256	780091..780660	2.2e-130	359.762	94.2	95.8	100.0	100.0	1.0
HPG27_RS02965	HPB8_RS03840	toxin	NC_014256	780828..790388	0	5806.1	92.8	96.3	100.0	100.0	1.0
HPG27_RS02970	HPB8_RS03845	cobalt ABC transporter permease	NC_014256	complement(790447..791202)	1.6e-80	233.032	98.3	100.0	100.0	46.6	1.0
